what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1460337134656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1460337137167
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1460337160926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1460337164639
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1460337165638
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1460337167697
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1460337171737
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1460337185262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1460337190941
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460337195824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460337195917
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1460337199614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1460337200816
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1460337201814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1460337203265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1460337204887
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1460337206338
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1460337235058
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460337240393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460337240455
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1460337251266
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1460337272825
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1460337276788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460337279986
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460337280064
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1460337282154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460337284510
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460337284603
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1460337288254
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1460337298846
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460337302777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460337305570
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1460337305632
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1460337305663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1460337314446
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1460337324758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1460337344585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1460337353945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460337361527
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460337361636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1460337364928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1460337373898
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1460337374569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1460337379264
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460337387688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460337387798
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1460337404505
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1460337423615
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1460337490539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1460337511849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1460337542269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1460338319057
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1460338383875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1460338446774
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1460338448100
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460338451766
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460338460221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460338464636
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460338469769
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1460338469847
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1460338469878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460338503621
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460338503699
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460338506195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460338506288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1460338508519
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1460338530047
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1460338534446
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460338536615
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460338544696
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1460338544742
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1460338544758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1460338562058
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460338575537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460338575630
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1460338578126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1460338580373
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1460338596456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1460338599311
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1460338608968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1460338610824
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1460338612743
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1460338621058
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1460338624084
