what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459824044873
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1459824044889
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1459824046901
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1459824164213
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459824386701
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459825356633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459826695679
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1459826695694
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1459826696895
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459826700031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459826719531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1459826721637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1459826722479
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459826725865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459826732292
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1459826734179
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1459826736114
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1459826737237
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459826740825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459826746004
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1459826746160
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1459826748360
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1459826751870
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1459826753898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459826754803
